ASIN,Seller_canada,priceTotal_canada,Condition_canada,Seller_usa,priceTotal_usa,Condition_usa,is_FBA_usa,lowestPriceFloorusa,US_ConvertedPriceTo_CAD,ProfitFactor,PF_10pctBelow,PF_15pctBelow
0827603290,Book Depository CA,84.68,New,Amazon,55.02,New,False,55.02,73.17660000000002,-0.35,-0.42,-0.45
1337280933,Amazon,132.9,New,apex_media,75.02,New,True,75.02,99.7766,-0.44,-0.49,-0.52
1933253150,Amazon,124.15,New,Perpetual Textbooks,88.99,Used - Like New,True,88.99,118.3567,-0.28,-0.35,-0.39
1337285048,Amazon,134.95,New,ayvax,87.74,New,True,87.74,116.6942,-0.35,-0.41,-0.45
0321916603,Amazon,291.65,New,NovellaBargains,70.79,Used - Good,True,70.79,94.1507,-0.76,-0.78,-0.79
0415516935,Amazon,96.39,New,Books In Demand,70.1,Used - Good,True,70.1,93.23299999999999,-0.27,-0.35,-0.38
1119385024,Niche_Books,67.22,New,itemspopularsonlineaindemand,53.43,New,True,53.43,71.06190000000002,-0.21,-0.28,-0.32
0716761874,Second Bind,90.43,New,FranklinMedia,49.95,Used - Acceptable,True,49.95,66.43350000000001,-0.45,-0.5,-0.53
1305270347,fakeDict,-99.0,something wrong happened,Open Range Media,57.0,Used - Good,True,57.0,75.81,-1.58,-1.52,-1.49
0393926370,Amazon,135.95,New,FlippingPages,89.31,Used - Good,True,89.31,118.7823,-0.34,-0.41,-0.44
0134068823,Amazon,115.29,New,Amazon,79.99,New,False,79.99,106.3867,-0.31,-0.38,-0.41
1111834725,Cheshireproducts,73.03,Used - Good,Jenson Books Inc,55.26,Used - Acceptable,True,55.26,73.4958,-0.24,-0.32,-0.36
0892541466,Amazon,84.34,New,Amazon,55.68,New,False,55.68,74.0544,-0.34,-0.41,-0.44
1319047238,Amazon,105.48,New,1upbooks,48.16,Used - Very Good,True,48.16,64.0528,-0.54,-0.59,-0.61
1937212106,fakeDict,-99.0,something wrong happened,Amazon,117.85,New,False,117.85,156.7405,-2.19,-2.07,-2.01
1259285278,University of Toronto Bookstore,164.54,New,FranklinMedia,79.99,Used - Acceptable,True,79.99,106.3867,-0.51,-0.56,-0.59
1305109597,Amazon,129.64,New,West End Used Books,45.0,Used - Very Good,True,45.0,59.85,-0.65,-0.69,-0.7
1337408859,ZK Store,116.49,Used - Like New,apex_media,100.25,Used - Good,True,100.25,133.3325,-0.14,-0.23,-0.27
1259823989,Rainbow Niagara,175.92,Used - Very Good,FranklinMedia,47.24,Used - Acceptable,True,47.24,62.82920000000001,-0.73,-0.76,-0.77
1462121233,fakeDict,-99.0,something wrong happened,Amazon,59.53,New,False,59.53,79.17490000000002,-1.6,-1.54,-1.51
1259916030,BLU-NEKO*CA,128.89,Used - Like New,FlippingPages,91.71,Used - Good,True,91.71,121.9743,-0.29,-0.36,-0.4
0199580316,Niche_Books,349.91,Used - Like New,Amazon,382.5,New,False,382.5,508.725,0.09,-0.02,-0.07
0321969162,fakeDict,-99.0,something wrong happened,Amazon,79.07,Used - Very Good,True,79.07,105.1631,-1.8,-1.72,-1.68
0521182913,Amazon,202.99,New,RentU,138.94,Used - Good,True,138.94,184.7902,-0.32,-0.38,-0.42
0198642261,fakeDict,-99.0,something wrong happened,apex_media,113.39,Used - Acceptable,True,113.39,150.80870000000004,-2.15,-2.03,-1.97
1118344995,fakeDict,-99.0,something wrong happened,Perpetual Textbooks,58.29,Used - Acceptable,True,58.29,77.5257,-1.59,-1.53,-1.5
1496402014,Amazon,75.95,New,Amazon,60.44,New,False,60.44,80.3852,-0.2,-0.28,-0.32
0073525324,Books 4 All The World,60.0,Used - Good,Tome Dealers,157.37,New,True,157.37,209.3021,1.62,1.36,1.23
1260179931,fakeDict,-99.0,something wrong happened,TrumTrans Book Smart,79.97,Used - Good,True,79.97,106.3601,-1.81,-1.73,-1.69
0534399428,Second Bind,148.85,Used - Like New,Books In Demand,104.09,Used - Acceptable,True,104.09,138.43970000000002,-0.3,-0.37,-0.41
1305094506,Distant_books,80.58,New,apex_media,36.99,New,True,36.99,49.19670000000001,-0.54,-0.59,-0.61
0134767330,Amazon,199.99,New,Amazon,154.6,New,False,154.6,205.618,-0.23,-0.3,-0.34
0134042425,fakeDict,-99.0,something wrong happened,FlippingPages,56.41,Used - Good,True,56.41,75.0253,-1.57,-1.51,-1.48
1259610233,Niche_Books,279.68,New,apex_media,102.8,Used - Good,True,102.8,136.724,-0.63,-0.67,-0.69
1506329764,Amazon,184.87,New,apex_media,103.72,Used - Acceptable,True,103.72,137.9476,-0.44,-0.5,-0.52
075863854X,Amazon,81.17,New,Amazon,64.99,New,False,64.99,86.4367,-0.2,-0.28,-0.32
125956231X,newstainlesskid,92.97,Used - Very Good,Perpetual Textbooks,99.0,Used - Acceptable,True,99.0,131.67000000000002,0.06,-0.04,-0.09
1591413346,Amazon,190.27,New,Amazon,120.01,New,False,120.01,159.6133,-0.37,-0.43,-0.46
1337097047,Amazon,47.34,New,Amazon,85.47,New,False,85.47,113.6751,0.81,0.62,0.53
0123946263,Amazon,95.62,New,*Smart Student*,58.22,New,True,58.22,77.43260000000002,-0.39,-0.45,-0.48
0878932941,RAE global,99.95,Used - Good,apex_media,110.49,Used - Good,True,110.49,146.9517,0.11,-0.01,-0.06
1133954774,Kennys Bookshop & Art Gallery,117.03,New,apex_media,44.91,Used - Good,True,44.91,59.7303,-0.62,-0.65,-0.67
1429238607,Virtual_Books,110.36,New,Perpetual Textbooks,99.0,Used - Acceptable,True,99.0,131.67000000000002,-0.1,-0.19,-0.24
1609710681,Amazon,67.8,New,Mometrix Test Preparation,48.07,New,True,48.07,63.9331,-0.29,-0.36,-0.4
0393615154,Amazon,150.95,New,Wicked Raven Books,91.8,Used - Very Good,True,91.8,122.094,-0.39,-0.45,-0.48
1607951789,Amazon,96.17,New,Tome Dealers,65.0,New,True,65.0,86.45,-0.32,-0.39,-0.43
1285195698,Hinoyama#CA,182.07,Used - Good,Crestwood Sales,44.04,Used - Acceptable,True,44.04,58.5732,-0.76,-0.78,-0.79
0321625919,Amazon,188.0,New,M. Leeder Bookseller,149.99,Used - Good,True,149.99,199.4867,-0.2,-0.28,-0.32
0199689458,Kennys Bookshop & Art Gallery,78.21,New,FlippingPages,46.4,Used - Good,True,46.4,61.711999999999996,-0.41,-0.47,-0.5
0321878353,Amazon,64.85,New,Amazon,65.98,New,False,65.98,87.75340000000001,0.02,-0.08,-0.14
0137056389,Amazon,132.45,New,FlippingPages,72.69,Used - Good,True,72.69,96.6777,-0.45,-0.51,-0.53
1319052347,Amazon,161.95,New,Amazon,115.46,New,False,115.46,153.5618,-0.29,-0.36,-0.39
131910097X,Book Depository CA,124.18,New,Amazon,162.56,New,False,162.56,216.2048,0.31,0.18,0.11
1316623904,Book Depository CA,74.35,New,Amazon,53.71,New,False,53.71,71.43430000000002,-0.28,-0.35,-0.39
111823071X,Amazon,202.95,New,Booking-it,124.94,Used - Acceptable,True,124.94,166.1702,-0.38,-0.45,-0.48
1133630391,Amazon,225.73,New,Perpetual Textbooks,73.41,Used - Acceptable,True,73.41,97.6353,-0.67,-0.71,-0.72
1886529051,Amazon,118.66,New,Amazon,89.0,New,False,89.0,118.37,-0.25,-0.32,-0.36
0415894727,Amazon,101.24,New,Amazon,69.24,New,False,69.24,92.0892,-0.32,-0.38,-0.42
1617116033,Amazon,76.55,New,ayvax,65.92,New,True,65.92,87.67360000000002,-0.14,-0.22,-0.27
1259988546,Amazon,190.68,New,catsouttathebookbag,87.99,Used - Good,True,87.99,117.0267,-0.54,-0.58,-0.61
1138800139,Amazon,82.88,New,Amazon,55.01,New,False,55.01,73.1633,-0.34,-0.4,-0.44
0128143460,Book Depository CA,125.19,New,Amazon,80.25,New,False,80.25,106.7325,-0.36,-0.42,-0.46
1891389068,SiBBooks,129.48,Used - Like New,Dream With Knowledge,44.95,Used - Acceptable,True,44.95,59.7835,-0.65,-0.69,-0.7
1496380460,Amazon,117.72,New,Perpetual Textbooks,62.09,Used - Very Good,True,62.09,82.5797,-0.47,-0.53,-0.55
0134179056,Just Bookin' Eh,157.99,Used - Very Good,CollegeBookSavings,90.04,Used - Acceptable,True,90.04,119.75320000000002,-0.43,-0.49,-0.52
331931243X,Amazon,57.46,New,ayvax,46.01,New,True,46.01,61.1933,-0.2,-0.28,-0.32
0205696759,BLU-NEKO*CA,314.08,Used - Like New,Perpetual Textbooks,78.11,Used - Acceptable,True,78.11,103.8863,-0.75,-0.78,-0.79
0321987306,Amazon,226.48,New,Abundance Booksellers,113.81,Used - Acceptable,True,113.81,151.3673,-0.5,-0.55,-0.57
1506351565,Amazon,139.14,New,FranklinMedia,87.17,Used - Acceptable,True,87.17,115.9361,-0.37,-0.44,-0.47
0073519677,Amazon,200.72,New,zaza42,110.0,Used - Good,True,110.0,146.3,-0.45,-0.51,-0.53
1401277853,Amazon,92.85,New,Acirassi Books,58.66,Used - Very Good,True,58.66,78.0178,-0.37,-0.43,-0.46
0134005694,Products Paradise,69.99,Used - Very Good,shop2000,107.81,Used - Acceptable,True,107.81,143.3873,0.54,0.39,0.31
0123869196,Second Bind,103.53,Used - Like New,FlippingPages,43.04,Used - Acceptable,True,43.04,57.2432,-0.58,-0.63,-0.65
0132275597,Amazon,204.95,New,FranklinMedia,113.9,Used - Acceptable,True,113.9,151.48700000000005,-0.44,-0.5,-0.53
0816640653,Amazon,77.17,New,Amazon,50.83,New,False,50.83,67.6039,-0.34,-0.41,-0.44
1439887330,Distant_books,99.95,Used - Like New,FlippingPages,78.46,Used - Good,True,78.46,104.3518,-0.22,-0.29,-0.33
0134763696,Amazon,164.4,New,Clearcreek Bookstore,109.99,Used - Good,True,109.99,146.2867,-0.33,-0.4,-0.43
1138233927,Amazon,152.47,New,ayvax,67.12,New,True,67.12,89.26960000000003,-0.56,-0.6,-0.63
0190621303,monarchy7,51.07,Used - Very Good,Perpetual Textbooks,60.0,Used - Very Good,True,60.0,79.80000000000003,0.17,0.06,-0.0
1337271071,fakeDict,-99.0,something wrong happened,THE MEDIA MONKEY,169.95,Used - Acceptable,True,169.95,226.0335,-2.72,-2.54,-2.46
1414375441,Amazon,58.24,New,Mr. Randall Reads,46.95,Used - Acceptable,True,46.95,62.44350000000001,-0.19,-0.27,-0.31
1305577213,TextbooksMarket,164.99,Used - Good,Amazon,122.18,New,False,122.18,162.4994,-0.26,-0.33,-0.37
1119535662,Book Depository CA,130.56,New,Amazon,95.11,New,False,95.11,126.4963,-0.27,-0.34,-0.38
1305652223,Kennys Bookshop & Art Gallery,135.89,New,TheGoodDepot,84.29,Used - Good,True,84.29,112.1057,-0.38,-0.44,-0.47
0321923480,Amazon,263.41,New,Book-Shack,68.0,Used - Acceptable,True,68.0,90.44,-0.74,-0.77,-0.78
0201407515,Book Depository CA,93.42,New,ayvax,70.98,New,True,70.98,94.4034,-0.24,-0.32,-0.35
1429275030,Amazon,277.9,New,Perpetual Textbooks,121.66,Used - Very Good,True,121.66,161.8078,-0.56,-0.61,-0.63
0393920453,Amazon,123.14,New,Mercury Media,38.88,Used - Acceptable,True,38.88,51.71040000000001,-0.68,-0.72,-0.73
0198749694,Distant_books,75.44,New,RockCityBooks,51.96,Used - Very Good,True,51.96,69.1068,-0.31,-0.38,-0.41
0321937716,Amazon,277.47,New,Savage Textbooks 📚,143.42,Used - Good,True,143.42,190.7486,-0.48,-0.53,-0.56
0134418042,Amazon,256.13,New,AcceptableBooks,133.53,Used - Good,True,133.53,177.59490000000002,-0.48,-0.53,-0.56
0134754239,Amazon,119.0,New,Perpetual Textbooks,123.6,Used - Very Good,True,123.6,164.388,0.04,-0.07,-0.12
1582122962,Amazon,206.4,New,Amazon,111.13,New,False,111.13,147.8029,-0.46,-0.52,-0.54
1492572357,Book Depository CA,146.42,New,Amazon,105.49,New,False,105.49,140.3017,-0.28,-0.35,-0.39
0134618440,Amazon,110.0,New,Superior Familiar Fruits...of Your Labor,74.7,Used - Acceptable,True,74.7,99.351,-0.32,-0.39,-0.42
0134135377,fakeDict,-99.0,something wrong happened,Pro Savings,56.66,Used - Good,True,56.66,75.3578,-1.57,-1.52,-1.49
0134446607,Amazon,141.65,New,Sunny Books LLC,67.71,Used - Very Good,True,67.71,90.0543,-0.52,-0.57,-0.59
1452225397,Amazon,46.99,New,Crestwood Sales,60.0,Used - Good,True,60.0,79.80000000000003,0.28,0.15,0.09
1118676955,Prestivo3,139.74,Used - Good,Tome Dealers,59.99,Used - Good,True,59.99,79.78670000000002,-0.57,-0.61,-0.64
1605355488,Amazon,131.82,New,RockCityBooks,87.04,Used - Good,True,87.04,115.7632,-0.34,-0.41,-0.44
1259694046,Book Depository CA,291.19,New,RockCityBooks,107.03,Used - Acceptable,True,107.03,142.34990000000005,-0.63,-0.67,-0.69
1118352580,fakeDict,-99.0,something wrong happened,Open Range Media,46.65,Used - Good,True,46.65,62.0445,-1.47,-1.42,-1.4
128576949X,Amazon,137.95,New,HSDBooks,72.0,Used - Good,True,72.0,95.76,-0.48,-0.53,-0.56
1260091996,Amazon,90.28,New,TEXTBookAMAZING,65.11,New,True,65.11,86.5963,-0.28,-0.35,-0.39
1319131956,Amazon,90.82,New,Amazon,60.3,New,False,60.3,80.199,-0.34,-0.4,-0.44
0073383953,Amazon,146.95,New,Clean Earth Books,38.99,Used - Acceptable,True,38.99,51.8567,-0.73,-0.76,-0.77
1600329764,Amazon,198.17,New,Amazon,139.37,New,False,139.37,185.36210000000003,-0.3,-0.37,-0.4
054486123X,Amazon,98.89,New,Perpetual Textbooks,64.98,Used - Like New,True,64.98,86.42340000000002,-0.34,-0.41,-0.44
1610728629,Amazon,85.63,New,Mometrix Test Preparation,57.78,New,True,57.78,76.84740000000002,-0.33,-0.39,-0.43
1259542432,BLU-NEKO*CA,219.38,Used - Good,FlippingPages,52.06,Used - Good,True,52.06,69.2398,-0.76,-0.79,-0.8
1133947271,Feds Used Books,176.48000000000005,Used - Very Good,Pro Savings,100.0,Used - Good,True,100.0,133.0,-0.43,-0.49,-0.52
1598569023,Amazon,75.91,New,Amazon,77.48,New,False,77.48,103.04840000000002,0.02,-0.08,-0.13
0073369357,Amazon,194.94,New,Clean Earth Books,68.78,Used - Acceptable,True,68.78,91.4774,-0.65,-0.68,-0.7
0323393942,Amazon,140.26,New,Perpetual Textbooks,83.97,Used - Like New,True,83.97,111.6801,-0.4,-0.46,-0.49
0890519854,Book Depository CA,131.49,New,Low Carb,64.0,Used - Like New,True,64.0,85.12,-0.51,-0.56,-0.59
0134460677,Amazon,108.31,New,RockCityBooks,74.75,Used - Good,True,74.75,99.4175,-0.31,-0.38,-0.41
0520225252,Book Depository CA,85.22,New,Amazon,66.18,New,False,66.18,88.01940000000002,-0.22,-0.3,-0.34
0826133142,Book Depository CA,91.19,New,itemspopularsonlineaindemand,53.89,New,True,53.89,71.67370000000003,-0.41,-0.47,-0.5
1452275823,fakeDict,-99.0,something wrong happened,RockCityBooks,63.21,Used - Acceptable,True,63.21,84.06930000000001,-1.64,-1.57,-1.54
0134425723,Amazon,124.99,New,Warrior's Locker,78.97999999999998,Used - Good,False,78.97999999999998,105.0434,-0.37,-0.43,-0.46
125929563X,Book Depository CA,174.38,New,Rare items for you,79.84,Used - Acceptable,True,79.84,106.1872,-0.54,-0.59,-0.61
0785225102,Book Depository CA,92.26,New,Amazon,63.34,New,False,63.34,84.24220000000003,-0.31,-0.38,-0.42
0198739915,Niche_Books,68.64,Used - Like New,RentU,36.64,Used - Good,True,36.64,48.7312,-0.47,-0.52,-0.55
0133352021,Amazon,202.34,New,FlippingPages,82.75,Used - Good,True,82.75,110.0575,-0.59,-0.63,-0.65
130510417X,Virtual_Books,200.94,New,FlippingPages,63.99,Used - Good,True,63.99,85.1067,-0.68,-0.71,-0.73
0071740287,DotionMayo,89.99,New,FlippingPages,58.75,Used - Good,True,58.75,78.1375,-0.35,-0.41,-0.45
1108428266,Amazon,74.95,New,Amazon,57.29,New,False,57.29,76.1957,-0.24,-0.31,-0.35
0078023025,Amazon,192.95,New,Tome Dealers,111.76,Used - Very Good,True,111.76,148.6408,-0.42,-0.48,-0.51
0538493631,fakeDict,-99.0,something wrong happened,RockCityBooks,72.9,Used - Acceptable,True,72.9,96.957,-1.74,-1.66,-1.63
0071781501,Nobel Booksellers,116.51,New,Amazon,67.08,New,False,67.08,89.21640000000002,-0.42,-0.48,-0.51
0077349911,UrbanInspirations,279.31,New,Poor Scholar Books,104.75,Used - Very Good,True,104.75,139.3175,-0.62,-0.66,-0.68
0135159555,Amazon,201.87,New,apex_media,227.11,Used - Very Good,True,227.11,302.0563,0.13,0.01,-0.04
088707104X,fakeDict,-99.0,something wrong happened,apex_media,43.92,Used - Good,True,43.92,58.4136,-1.44,-1.4,-1.38
1118621514,momox_Shop,96.48,Used - Very Good,Book Collective,67.96,Used - Good,True,67.96,90.3868,-0.3,-0.37,-0.4
1556202466,Amazon,86.52,New,Amazon,65.95,New,False,65.95,87.71350000000002,-0.24,-0.31,-0.35
1305389891,Distant_books,103.38,New,Amazon,93.23,New,False,93.23,123.9959,-0.1,-0.19,-0.23
125998866X,Amazon,86.37,New,Savage Textbooks 📚,70.8,Used - Good,True,70.8,94.164,-0.18,-0.26,-0.3
160971220X,Book Depository CA,73.39,New,merch9250,46.99,New,True,46.99,62.4967,-0.36,-0.42,-0.46
1118775392,Niche_Books,84.42,Used - Like New,Amazon,71.27,New,False,71.27,94.7891,-0.16,-0.24,-0.28
0199782830,Amazon,106.95,New,Sturdy Books,55.48,Used - Good,True,55.48,73.7884,-0.48,-0.53,-0.56
0078022967,University of Toronto Bookstore,192.0,New,VerticalBrains,50.69,Used - Very Good,True,50.69,67.4177,-0.74,-0.76,-0.78
0521519780,Amazon,91.95,New,apex_media,57.82,Used - Good,True,57.82,76.90060000000003,-0.37,-0.43,-0.47
0321927117,fakeDict,-99.0,something wrong happened,FlippingPages,85.47,Used - Good,True,85.47,113.6751,-1.86,-1.78,-1.73
020599895X,Hinoyama#CA,249.9,Used - Good,Open Range Media,128.56,Used - Good,True,128.56,170.9848,-0.49,-0.54,-0.56
1284065944,Amazon,103.95,New,book182wire,75.95,New,True,75.95,101.0135,-0.27,-0.34,-0.38
0321597796,Gold1EnterpriseS,128.89,Used - Very Good,Bast Sales Team,99.16,Used - Very Good,True,99.16,131.8828,-0.23,-0.31,-0.35
0802484654,Ramsey Logic,48.88,Used - Very Good,Amazon,52.09,New,False,52.09,69.2797,0.07,-0.04,-0.09
3319550829,Amazon,86.83,New,ayvax,62.59,New,True,62.59,83.24470000000002,-0.28,-0.35,-0.39
0205042309,fakeDict,-99.0,something wrong happened,Crestwood Sales,93.95,Used - Acceptable,True,93.95,124.9535,-1.95,-1.85,-1.81
0134058291,fakeDict,-99.0,something wrong happened,Market Books Plus,66.95,Used - Good,True,66.95,89.04350000000002,-1.68,-1.61,-1.57
0133829588,Amazon,80.06,New,Amazon,53.32,New,False,53.32,70.9156,-0.33,-0.4,-0.43
0134509676,Book Depository CA,147.89,New,Amazon,69.32,New,False,69.32,92.1956,-0.53,-0.58,-0.6
1605352551,Second Bind,149.28,New,Wholesale Textbooks Direct,112.44,Used - Good,True,112.44,149.5452,-0.25,-0.32,-0.36
0838913822,fakeDict,-99.0,something wrong happened,apex_media,54.71,Used - Good,True,54.71,72.7643,-1.55,-1.5,-1.47
0295743743,Book Depository CA,202.6,New,Amazon,101.24,New,False,101.24,134.6492,-0.5,-0.55,-0.58
1401243797,Amazon,108.62,New,Amazon,80.68,New,False,80.68,107.30440000000002,-0.26,-0.33,-0.37
0198426984,Book Depository CA,102.27,New,Amazon,77.99,New,False,77.99,103.7267,-0.24,-0.31,-0.35
1478611197,omnibook-ca,119.95,Used - Very Good,Amazon,49.08,New,False,49.08,65.2764,-0.59,-0.63,-0.65
1617311723,Amazon,81.7,New,FlippingPages,55.57,Used - Good,True,55.57,73.9081,-0.32,-0.39,-0.42
1259903885,Niche_Books,155.55,Used - Like New,RentU,94.27,Used - Good,True,94.27,125.3791,-0.39,-0.45,-0.48
013444728X,fakeDict,-99.0,something wrong happened,RockCityBooks,89.99,Used - Very Good,True,89.99,119.6867,-1.91,-1.82,-1.77
0134283813,Amazon,50.0,New,Amazon,56.99,New,False,56.99,75.7967,0.14,0.03,-0.03
1319011748,Amazon,99.25,New,FlippingPages,39.9,Used - Good,True,39.9,53.067,-0.6,-0.64,-0.66
0321900995,fakeDict,-99.0,something wrong happened,RockCityBooks,68.44,Used - Acceptable,True,68.44,91.0252,-1.69,-1.62,-1.59
1605350648,Amazon,109.3,New,Books Kaizen,64.99,Used - Acceptable,True,64.99,86.4367,-0.41,-0.46,-0.49
0134768515,fakeDict,-99.0,something wrong happened,apex_media,125.95,Used - Acceptable,True,125.95,167.51350000000005,-2.27,-2.14,-2.08
0190276746,Amazon,141.03,New,"Books, Books, And more Books.",58.0,Used - Very Good,True,58.0,77.14,-0.59,-0.63,-0.65
1305109708,BLU-NEKO*CA,186.08,Used - Like New,apex_media,105.54,Used - Acceptable,True,105.54,140.3682,-0.43,-0.49,-0.52
013417903X,Amazon,267.36,New,RockCityBooks,182.93,Used - Good,True,182.93,243.2969,-0.32,-0.38,-0.42
038797329X,RAE global,71.5,Used - Good,LunaBookCase,42.55,Used - Good,True,42.55,56.5915,-0.4,-0.46,-0.49
088385757X,Prestivo3,167.26,New,ayvax,58.3,New,True,58.3,77.539,-0.65,-0.69,-0.7
1305093895,fakeDict,-99.0,something wrong happened,Perpetual Textbooks,76.79,Used - Very Good,True,76.79,102.13070000000002,-1.78,-1.7,-1.66
1111569622,CA_BOOKDEPOT,107.31,Used - Good,MEDIASTAR_BOOKSTORE,68.98,New,True,68.98,91.7434,-0.36,-0.42,-0.45
1305271815,Textbooks for Change,27.37,Used - Good,Books Revisited US,40.0,Used - Good,True,40.0,53.2,0.46,0.32,0.24
1626160228,"Les livres, c'est fini!",76.44,Used - Very Good,Books Kaizen,58.39,Used - Good,True,58.39,77.65870000000002,-0.24,-0.31,-0.35
007351215X,Amazon,221.95,New,Perpetual Textbooks,101.99,Used - Very Good,True,101.99,135.6467,-0.54,-0.59,-0.61
1285077091,BooksfromCANADA,99.95,Used - Very Good,RockCityBooks,101.66,Used - Good,True,101.66,135.2078,0.02,-0.08,-0.14
0120887355,Book Depository CA,113.89,New,FlippingPages,50.58,Used - Acceptable,True,50.58,67.2714,-0.56,-0.6,-0.62
1259671291,Amazon,196.41,New,Perpetual Textbooks,109.76,Used - Good,True,109.76,145.98080000000004,-0.44,-0.5,-0.52
0205741355,Canada's Best Books,139.99,Used - Good,Catalina Textbooks,134.59,Used - Good,True,134.59,179.0047,-0.04,-0.13,-0.18
0134438981,Second Bind,169.96,Used - Like New,FlippingPages,104.88,Used - Good,True,104.88,139.4904,-0.38,-0.44,-0.48
3438054051,B-Line Books,40.66,Used - Very Good,Read and Balance,59.5,Used - Good,True,59.5,79.135,0.46,0.32,0.24
1429255250,Prestivo3,318.02,Used - Good,FranklinMedia,160.38,Used - Acceptable,True,160.38,213.3054,-0.5,-0.55,-0.57
013470133X,Amazon,190.32,New,apex_media,114.96,Used - Acceptable,True,114.96,152.8968,-0.4,-0.46,-0.49
0205783465,Amazon,141.65,New,FlippingPages,90.87,Used - Good,True,90.87,120.85710000000002,-0.36,-0.42,-0.45
0393614107,Amazon,166.95,New,FranklinMedia,74.16,Used - Acceptable,True,74.16,98.6328,-0.56,-0.6,-0.62
0134436520,University of Toronto Bookstore,205.54,New,EXPRESSDEALS,249.99,New,True,249.99,332.4867000000001,0.22,0.09,0.03
0205924360,fakeDict,-99.0,something wrong happened,FlippingPages,71.6,Used - Good,True,71.6,95.228,-1.72,-1.65,-1.61
1430053534,Amazon,132.79,New,LifeWay Christian Store,99.99,New,True,99.99,132.9867,-0.25,-0.32,-0.36
1118473507,Amazon,176.35,New,Randomly Cool Things,70.12,Used - Very Good,True,70.12,93.2596,-0.6,-0.64,-0.66
1727803930,Book Depository CA,129.62,New,Amazon,99.0,New,False,99.0,131.67000000000002,-0.24,-0.31,-0.35
1609715705,fakeDict,-99.0,something wrong happened,Mometrix Test Preparation,57.78,New,True,57.78,76.84740000000002,-1.58,-1.53,-1.5
1604076674,Amazon,193.99,New,G&J_books,85.41,Used - Acceptable,True,85.41,113.5953,-0.56,-0.6,-0.63
1259345289,Amazon,217.95,New,Amazon,162.56,New,False,162.56,216.2048,-0.25,-0.33,-0.37
0205909027,Amazon,235.41,New,grace0603,100.01,Used - Acceptable,True,100.01,133.01330000000002,-0.58,-0.62,-0.64
1609710673,Book Depository CA,77.97,New,apex_media,45.46,Used - Good,True,45.46,60.4618,-0.42,-0.48,-0.5
150639566X,Book Depository CA,126.16,New,STANZA,90.5,Used - Good,True,90.5,120.365,-0.28,-0.35,-0.39
0073403466,GTATEXTBOOKS (GREATER TORONTO AREA),65.93,Used - Good,AmericanBookBrokersAssn,99.95,Used - Very Good,True,99.95,132.9335,0.52,0.36,0.29
0133978044,Canadian Flair Products,72.97,Used - Very Good,dandylionbooks,59.75,Used - Acceptable,True,59.75,79.4675,-0.18,-0.26,-0.3
0544861213,Amazon,97.78,New,Perpetual Textbooks,74.39,New,True,74.39,98.9387,-0.24,-0.32,-0.35
0205486975,fakeDict,-99.0,something wrong happened,Henxidi books,128.0,Used - Acceptable,True,128.0,170.24,-2.29,-2.16,-2.1
1473913233,Book Depository CA,56.0,New,Amazon,55.0,New,False,55.0,73.15,-0.02,-0.12,-0.17
0190618353,Amazon,198.79,New,Spot Light Media,136.05,Used - Acceptable,True,136.05,180.9465,-0.32,-0.38,-0.42
130595677X,Book Depository CA,76.32,New,FranklinMedia,62.85,Used - Good,True,62.85,83.5905,-0.18,-0.26,-0.3
0321804414,BLU-NEKO*CA,396.11,Used - Like New,LMR Sales,92.87,Used - Good,True,92.87,123.5171,-0.77,-0.79,-0.8
1506358454,Book Depository CA,117.0,New,apex_media,92.4,New,True,92.4,122.892,-0.21,-0.29,-0.33
160971699X,Amazon,99.97,New,Mometrix Test Preparation,66.84,New,True,66.84,88.89720000000001,-0.33,-0.4,-0.43
1259870227,BLU-NEKO*CA,149.95,Used - Like New,Unleash-Inc,98.32,New,True,98.32,130.7656,-0.34,-0.41,-0.44
3319134663,Amazon,79.91,New,apex_media,61.08,Used - Acceptable,True,61.08,81.2364,-0.24,-0.31,-0.35
0132931281,NicPit,73.96,Used - Good,apex_media,111.98,New,True,111.98,148.9334,0.51,0.36,0.29
1305657861,Amazon,199.95,New,Deal Dreamin',83.89,Used - Very Good,True,83.89,111.5737,-0.58,-0.62,-0.64
0806320761,Amazon,99.62,New,Amazon,75.0,New,False,75.0,99.75,-0.25,-0.32,-0.36
1435469569,fakeDict,-99.0,something wrong happened,Fifty Nifty Deals,45.95,Used - Good,True,45.95,61.11350000000001,-1.46,-1.42,-1.39
0073532371,Distant_books,177.55,New,NovelBox,57.0,Used - Acceptable,True,57.0,75.81,-0.68,-0.71,-0.73
0132342987,Geeky Beaver Canada,44.82,Used - Good,BlueShoeBoutique,70.0,Used - Good,True,70.0,93.1,0.56,0.41,0.33
1319008372,Amazon,155.04,New,JRWbooks,48.0,Used - Very Good,True,48.0,63.84,-0.69,-0.72,-0.74
1464187967,Amazon,240.53,New,Perpetual Textbooks,164.42,Used - Good,True,164.42,218.6786,-0.32,-0.38,-0.42
0137152043,Amazon,120.29,New,Amazon,78.98,New,False,78.98,105.0434,-0.34,-0.41,-0.44
1284152456,Book Depository CA,104.97,New,Half-Price Hank's Books,69.77,Used - Very Good,True,69.77,92.7941,-0.34,-0.4,-0.44
1506308104,Book Depository CA,96.67,New,Collectiblecounty,35.99,Used - Very Good,True,35.99,47.86670000000001,-0.63,-0.66,-0.68
